17:08:31, 869.03,4187.33
17:08:32, 869.06,4186.41
17:08:34, 869.03,4187.33
17:08:36, 869.02,4187.64
17:08:37, 869.03,4187.33
17:08:39, 869.01,4187.95
17:08:40, 869.07,4186.09
17:08:42, 869.02,4187.64
17:08:44, 869.05,4186.71
17:08:45, 869.04,4187.02
17:08:47, 869.07,4186.09
17:08:49, 869.06,4186.41
17:08:50, 869.03,4187.33
17:08:52, 869.01,4187.95
17:08:54, 869.05,4186.71
17:08:55, 869.01,4187.95
17:08:57, 869.05,4186.71
17:08:59, 869.01,4187.95
17:09:00, 869.03,4187.33
17:09:02, 868.99,4188.57
17:09:04, 869.07,4186.09
17:09:05, 869.07,4186.09
17:09:07, 869.05,4186.71
17:09:09, 869.05,4186.71
17:09:10, 869.03,4187.33
17:09:12, 869.02,4187.64
17:09:14, 869.07,4186.09
17:09:15, 868.99,4188.57
17:09:17, 869.05,4186.71
17:09:19, 869.04,4187.02
17:09:20, 869.02,4187.64
17:09:22, 869.03,4187.33
17:09:24, 869.04,4187.02
17:09:25, 869.02,4187.64
17:09:27, 869.03,4187.33
17:09:29, 869.03,4187.33
17:09:30, 869.03,4187.33
17:09:32, 869.01,4187.95
17:09:33, 868.98,4188.88
17:09:35, 869.04,4187.02
17:09:37, 869.05,4186.71
17:09:38, 869.05,4186.71
17:09:40, 869.05,4186.71
17:09:42, 869.01,4187.95
17:09:43, 869.03,4187.33
17:09:45, 869.00,4188.26
17:09:47, 868.98,4188.88
17:09:48, 869.00,4188.26
17:09:50, 869.06,4186.41
17:09:52, 869.04,4187.02
17:09:53, 869.05,4186.71
17:09:55, 869.06,4186.41
17:09:57, 869.02,4187.64
17:09:58, 869.03,4187.33
17:10:00, 869.00,4188.26
17:10:02, 869.09,4185.48
17:10:03, 869.04,4187.02
17:10:05, 869.06,4186.41
17:10:07, 869.05,4186.71
17:10:08, 869.03,4187.33
17:10:10, 869.01,4187.95
17:10:12, 869.06,4186.41
17:10:13, 869.02,4187.64
17:10:15, 868.99,4188.57
17:10:16, 869.01,4187.95
17:10:18, 869.04,4187.02
17:10:20, 869.04,4187.02
17:10:21, 869.03,4187.33
17:10:23, 869.06,4186.41
17:10:25, 869.02,4187.64
17:10:26, 869.05,4186.71
17:10:28, 869.05,4186.71
17:10:30, 869.06,4186.41
17:10:31, 869.00,4188.26
17:10:33, 869.00,4188.26
17:10:35, 869.04,4187.02
17:10:36, 869.04,4187.02
17:10:38, 869.01,4187.95
17:10:40, 869.01,4187.95
17:10:41, 869.07,4186.09
17:10:43, 869.03,4187.33
17:10:45, 869.00,4188.26
17:10:46, 869.06,4186.41
17:10:48, 869.05,4186.71
17:10:50, 869.00,4188.26
17:10:51, 869.03,4187.33
17:10:53, 868.95,4189.80
17:10:55, 869.00,4188.26
17:10:56, 869.06,4186.41
17:10:58, 869.04,4187.02
17:10:59, 868.95,4189.80
17:11:01, 869.00,4188.26
17:11:03, 868.98,4188.88
17:11:04, 869.03,4187.33
17:11:06, 869.00,4188.26
17:11:08, 869.07,4186.09
17:11:09, 868.99,4188.57
17:11:11, 869.02,4187.64
17:11:13, 869.03,4187.33
17:11:14, 869.03,4187.33
17:11:16, 868.98,4188.88
17:11:18, 868.96,4189.49
17:11:19, 869.00,4188.26
17:11:21, 869.02,4187.64
17:11:23, 869.00,4188.26
17:11:24, 868.99,4188.57
17:11:26, 869.00,4188.26
17:11:28, 869.08,4185.78
17:11:29, 869.04,4187.02
17:11:31, 869.03,4187.33
17:11:33, 869.00,4188.26
17:11:34, 869.05,4186.71
17:11:36, 869.05,4186.71
17:11:37, 869.02,4187.64
17:11:39, 869.02,4187.64
17:11:41, 868.98,4188.88
17:11:42, 868.96,4189.49
17:11:44, 869.01,4187.95
17:11:46, 869.07,4186.09
17:11:47, 869.02,4187.64
17:11:49, 869.02,4187.64
17:11:51, 869.02,4187.64
17:11:52, 869.00,4188.26
17:11:54, 869.03,4187.33
17:11:56, 869.06,4186.41
17:11:57, 869.03,4187.33
17:11:59, 869.06,4186.41
17:12:01, 869.09,4185.48
17:12:02, 869.05,4186.71
17:12:04, 869.04,4187.02
17:12:06, 869.08,4185.78
17:12:07, 869.02,4187.64
17:12:09, 869.06,4186.41
17:12:11, 869.05,4186.71
17:12:12, 869.05,4186.71
17:12:14, 869.09,4185.48
17:12:16, 869.08,4185.78
17:12:17, 868.98,4188.88
17:12:19, 869.06,4186.41
17:12:20, 869.04,4187.02
17:12:22, 869.06,4186.41
17:12:24, 869.03,4187.33
17:12:25, 869.04,4187.02
17:12:27, 869.04,4187.02
17:12:29, 869.09,4185.48
17:12:30, 868.99,4188.57
17:12:32, 869.04,4187.02
17:12:34, 869.05,4186.71
17:12:35, 869.06,4186.41
17:12:37, 869.02,4187.64
17:12:39, 869.05,4186.71
17:12:40, 869.01,4187.95
17:12:42, 869.04,4187.02
17:12:44, 869.04,4187.02
17:12:45, 869.03,4187.33
17:12:47, 869.05,4186.71
17:12:49, 869.00,4188.26
17:12:50, 869.04,4187.02
17:12:52, 869.02,4187.64
17:12:54, 869.05,4186.71
17:12:55, 869.03,4187.33
17:12:57, 869.00,4188.26
17:12:59, 869.04,4187.02
17:13:00, 869.05,4186.71
17:13:02, 869.02,4187.64
17:13:04, 869.03,4187.33
17:13:05, 869.01,4187.95
17:13:07, 869.07,4186.09
17:13:08, 869.05,4186.71
17:13:10, 869.07,4186.09
17:13:12, 869.03,4187.33
17:13:13, 869.01,4187.95
17:13:15, 869.06,4186.41
17:13:17, 869.03,4187.33
17:13:18, 869.05,4186.71
17:13:20, 869.01,4187.95
17:13:22, 869.04,4187.02
17:13:23, 869.06,4186.41
17:13:25, 869.06,4186.41
17:13:27, 869.03,4187.33
17:13:28, 869.07,4186.09
17:13:30, 869.00,4188.26
17:13:32, 869.12,4184.55
17:13:33, 869.02,4187.64
17:13:35, 869.01,4187.95
17:13:37, 869.07,4186.09
17:13:38, 869.03,4187.33
17:13:40, 869.05,4186.71
17:13:42, 869.05,4186.71
17:13:43, 869.05,4186.71
17:13:45, 868.97,4189.19
17:13:47, 869.02,4187.64
17:13:48, 869.09,4185.48
17:13:50, 869.02,4187.64
17:13:51, 869.04,4187.02
17:13:53, 869.09,4185.48
17:13:55, 869.06,4186.41
17:13:56, 869.02,4187.64
17:13:58, 869.05,4186.71
17:14:00, 868.98,4188.88
17:14:01, 869.07,4186.09
17:14:03, 869.09,4185.48
17:14:05, 869.04,4187.02
17:14:06, 868.98,4188.88
17:14:08, 868.99,4188.57
17:14:10, 869.03,4187.33
17:14:11, 868.98,4188.88
17:14:13, 869.02,4187.64
17:14:15, 869.05,4186.71
17:14:16, 869.04,4187.02
17:14:18, 869.05,4186.71
17:14:20, 869.09,4185.48
17:14:21, 869.04,4187.02
17:14:23, 869.03,4187.33
17:14:25, 869.08,4185.78
17:14:26, 869.05,4186.71
17:14:28, 869.04,4187.02
17:14:30, 869.04,4187.02
17:14:31, 869.08,4185.78
17:14:33, 869.04,4187.02
17:14:35, 869.04,4187.02
17:14:36, 869.03,4187.33
17:14:38, 869.02,4187.64
17:14:39, 869.03,4187.33
17:14:41, 869.05,4186.71
17:14:43, 869.00,4188.26
17:14:44, 869.04,4187.02
17:14:46, 869.05,4186.71
17:14:48, 869.03,4187.33
17:14:49, 869.02,4187.64
17:14:51, 869.06,4186.41
17:14:53, 869.05,4186.71
17:14:54, 869.04,4187.02
17:14:56, 869.02,4187.64
17:14:58, 869.04,4187.02
17:14:59, 869.02,4187.64
17:15:01, 869.10,4185.16
17:15:03, 869.05,4186.71
17:15:04, 869.04,4187.02
17:15:06, 869.00,4188.26
17:15:08, 869.07,4186.09
17:15:09, 869.05,4186.71
17:15:11, 869.06,4186.41
17:15:13, 869.01,4187.95
17:15:14, 869.00,4188.26
17:15:16, 869.02,4187.64
17:15:18, 869.05,4186.71
17:15:19, 869.02,4187.64
17:15:21, 869.07,4186.09
17:15:23, 869.06,4186.41
17:15:24, 869.07,4186.09
17:15:26, 869.04,4187.02
17:15:28, 869.09,4185.48
17:15:29, 869.07,4186.09
17:15:31, 869.03,4187.33
17:15:32, 869.06,4186.41
17:15:34, 869.09,4185.48
17:15:36, 869.13,4184.24
17:15:37, 869.07,4186.09
17:15:39, 869.02,4187.64
17:15:41, 869.09,4185.48
17:15:42, 869.06,4186.41
17:15:44, 869.11,4184.85
17:15:46, 869.13,4184.24
17:15:47, 869.09,4185.48
17:15:49, 869.09,4185.48
17:15:51, 869.02,4187.64
17:15:52, 868.98,4188.88
17:15:54, 869.02,4187.64
17:15:56, 869.05,4186.71
17:15:57, 869.04,4187.02
17:15:59, 869.04,4187.02
17:16:01, 869.05,4186.71
17:16:02, 869.02,4187.64
17:16:04, 869.06,4186.41
17:16:06, 869.05,4186.71
17:16:07, 869.07,4186.09
17:16:09, 869.10,4185.16
17:16:11, 869.06,4186.41
17:16:12, 869.01,4187.95
17:16:14, 869.02,4187.64
17:16:16, 869.08,4185.78
17:16:17, 869.07,4186.09
17:16:19, 869.10,4185.16
17:16:20, 869.03,4187.33
17:16:22, 869.10,4185.16
17:16:24, 869.08,4185.78
17:16:25, 869.06,4186.41
17:16:27, 869.07,4186.09
17:16:29, 869.10,4185.16
17:16:30, 869.07,4186.09
17:16:32, 869.07,4186.09
17:16:34, 869.10,4185.16
17:16:35, 869.05,4186.71
17:16:37, 868.98,4188.88
17:16:39, 869.04,4187.02
17:16:40, 869.09,4185.48
17:16:42, 869.03,4187.33
17:16:44, 869.06,4186.41
17:16:45, 869.08,4185.78
17:16:47, 869.08,4185.78
17:16:49, 869.04,4187.02
17:16:50, 868.99,4188.57
17:16:52, 869.07,4186.09
17:16:54, 868.99,4188.57
17:16:55, 869.01,4187.95
17:16:57, 869.01,4187.95
17:16:59, 869.01,4187.95
17:17:00, 868.96,4189.49
17:17:02, 868.98,4188.88
17:17:04, 869.00,4188.26
17:17:05, 868.97,4189.19
17:17:07, 868.99,4188.57
17:17:08, 869.02,4187.64
17:17:10, 869.03,4187.33
17:17:12, 869.01,4187.95
